# Title: sfcvm Horizontal Slice at 1000m
# CVM(abbr): sfcvm
# Data_type: vs
# Depth(m): 1000 
# Spacing(degree): 0.004
# Lon_pts: 83 
# Lat_pts: 65 
# Total_pts: 5395
# Min_v: 1278.0560302734375
# Max_v: 2702.006103515625
# Mean_v: 2625.638427734375
# Lat1: 38.9688
# Lon1: -122.8443
# Lat2: 39.222
# Lon2: -122.5182
# lon,lat,vs
-122.8403,39.0168,2695.656982421875
-122.8403,39.0208,2695.65087890625
-122.8403,39.0248,2695.64306640625
-122.8403,39.0288,2695.635986328125
-122.8403,39.0328,2695.6279296875
-122.8403,39.0368,2695.62109375
-122.8403,39.0408,2695.615966796875
-122.8403,39.0448,2695.614013671875
-122.8403,39.0488,2695.612060546875
-122.8403,39.0528,2695.610107421875
-122.8403,39.0568,2695.60888671875
-122.8403,39.0608,2695.60888671875
-122.8403,39.0648,2695.60888671875
-122.8403,39.0688,2695.611083984375
-122.8403,39.0728,2695.612060546875
-122.8403,39.0768,2695.611083984375
-122.8403,39.0808,2695.60693359375
-122.8403,39.0848,2695.60009765625
-122.8403,39.0888,2695.589111328125
-122.8403,39.0928,2695.575927734375
-122.8403,39.0968,2695.56201171875
-122.8403,39.1008,2695.568115234375
-122.8403,39.1048,2695.614990234375
-122.8403,39.1088,2695.7080078125
-122.8403,39.1128,2695.85498046875
-122.8403,39.1168,2696.06396484375
-122.8403,39.1208,2696.3369140625
-122.8403,39.1248,2696.6640625
-122.8403,39.1288,2696.991943359375
-122.8403,39.1328,2697.279052734375
-122.8403,39.1368,2697.52001953125
-122.8403,39.1408,2697.674072265625
-122.8403,39.1448,2697.77294921875
-122.8403,39.1488,2697.83203125
-122.8403,39.1528,2697.865966796875
-122.8403,39.1568,2697.89306640625
-122.8403,39.1608,2697.927001953125
-122.8403,39.1648,2697.97900390625
-122.8403,39.1688,2698.072021484375
-122.8403,39.1728,2698.1708984375
-122.8403,39.1768,2698.257080078125
-122.8403,39.1808,2698.344970703125
-122.8403,39.1848,2698.489990234375
-122.8403,39.1888,2698.679931640625
-122.8403,39.1928,2698.905029296875
-122.8403,39.1968,2699.14892578125
-122.8403,39.2008,2699.43505859375
-122.8403,39.2048,2699.7548828125
-122.8403,39.2088,2700.072021484375
-122.8403,39.2128,2700.319091796875
-122.8403,39.2168,2700.507080078125
-122.8403,39.2208,2700.68603515625
-122.8403,39.2248,2700.81298828125
-122.8363,38.9688,2695.77587890625
-122.8363,38.9728,2695.77392578125
-122.8363,38.9768,2695.760986328125
-122.8363,38.9808,2695.718017578125
-122.8363,38.9848,2695.7041015625
-122.8363,38.9888,2695.68505859375
-122.8363,38.9928,2695.673095703125
-122.8363,38.9968,2695.66796875
-122.8363,39.0008,2695.6669921875
-122.8363,39.0048,2695.6650390625
-122.8363,39.0088,2695.6630859375
-122.8363,39.0128,2695.660888671875
-122.8363,39.0168,2695.657958984375
-122.8363,39.0208,2695.652099609375
-122.8363,39.0248,2695.64306640625
-122.8363,39.0288,2695.632080078125
-122.8363,39.0328,2695.6240234375
-122.8363,39.0368,2695.618896484375
-122.8363,39.0408,2695.614990234375
-122.8363,39.0448,2695.613037109375
-122.8363,39.0488,2695.611083984375
-122.8363,39.0528,2695.60888671875
-122.8363,39.0568,2695.60791015625
-122.8363,39.0608,2695.60888671875
-122.8363,39.0648,2695.610107421875
-122.8363,39.0688,2695.612060546875
-122.8363,39.0728,2695.613037109375
-122.8363,39.0768,2695.611083984375
-122.8363,39.0808,2695.60595703125
-122.8363,39.0848,2695.597900390625
-122.8363,39.0888,2695.583984375
-122.8363,39.0928,2695.571044921875
-122.8363,39.0968,2695.556884765625
-122.8363,39.1008,2695.56298828125
-122.8363,39.1048,2695.6201171875
-122.8363,39.1088,2695.737060546875
-122.8363,39.1128,2695.95703125
-122.8363,39.1168,2696.264892578125
-122.8363,39.1208,2696.5859375
-122.8363,39.1248,2696.9208984375
-122.8363,39.1288,2697.238037109375
-122.8363,39.1328,2697.532958984375
-122.8363,39.1368,2697.783935546875
-122.8363,39.1408,2697.947998046875
-122.8363,39.1448,2698.041015625
-122.8363,39.1488,2698.095947265625
-122.8363,39.1528,2698.114990234375
-122.8363,39.1568,2698.139892578125
-122.8363,39.1608,2698.181884765625
-122.8363,39.1648,2698.237060546875
-122.8363,39.1688,2698.31201171875
-122.8363,39.1728,2698.39404296875
-122.8363,39.1768,2698.472900390625
-122.8363,39.1808,2698.56005859375
-122.8363,39.1848,2698.681884765625
-122.8363,39.1888,2698.8369140625
-122.8363,39.1928,2699.06591796875
-122.8363,39.1968,2699.360107421875
-122.8363,39.2008,2699.678955078125
-122.8363,39.2048,2700.02099609375
-122.8363,39.2088,2700.330078125
-122.8363,39.2128,2700.555908203125
-122.8363,39.2168,2700.72705078125
-122.8363,39.2208,2700.839111328125
-122.8363,39.2248,2700.93603515625
-122.8323,38.9688,2695.805908203125
-122.8323,38.9728,2695.7900390625
-122.8323,38.9768,2695.798095703125
-122.8323,38.9808,2695.720947265625
-122.8323,38.9848,2695.705078125
-122.8323,38.9888,2695.68896484375
-122.8323,38.9928,2695.677001953125
-122.8323,38.9968,2695.669921875
-122.8323,39.0008,2695.6689453125
-122.8323,39.0048,2695.66796875
-122.8323,39.0088,2695.666015625
-122.8323,39.0128,2695.6630859375
-122.8323,39.0168,2695.6630859375
-122.8323,39.0208,2695.656982421875
-122.8323,39.0248,2695.64404296875
-122.8323,39.0288,2695.62890625
-122.8323,39.0328,2695.62109375
-122.8323,39.0368,2695.615966796875
-122.8323,39.0408,2695.614013671875
-122.8323,39.0448,2695.613037109375
-122.8323,39.0488,2695.611083984375
-122.8323,39.0528,2695.60791015625
-122.8323,39.0568,2695.60693359375
-122.8323,39.0608,2695.60791015625
-122.8323,39.0648,2695.611083984375
-122.8323,39.0688,2695.612060546875
-122.8323,39.0728,2695.613037109375
-122.8323,39.0768,2695.611083984375
-122.8323,39.0808,2695.60791015625
-122.8323,39.0848,2695.60107421875
-122.8323,39.0888,2695.590087890625
-122.8323,39.0928,2695.575927734375
-122.8323,39.0968,2695.555908203125
-122.8323,39.1008,2695.56689453125
-122.8323,39.1048,2695.625
-122.8323,39.1088,2695.762939453125
-122.8323,39.1128,2696.035888671875
-122.8323,39.1168,2696.451904296875
-122.8323,39.1208,2696.845947265625
-122.8323,39.1248,2697.172119140625
-122.8323,39.1288,2697.488037109375
-122.8323,39.1328,2697.805908203125
-122.8323,39.1368,2698.0830078125
-122.8323,39.1408,2698.238037109375
-122.8323,39.1448,2698.31591796875
-122.8323,39.1488,2698.347900390625
-122.8323,39.1528,2698.35693359375
-122.8323,39.1568,2698.376953125
-122.8323,39.1608,2698.4208984375
-122.8323,39.1648,2698.48095703125
-122.8323,39.1688,2698.554931640625
-122.8323,39.1728,2698.634033203125
-122.8323,39.1768,2698.70703125
-122.8323,39.1808,2698.778076171875
-122.8323,39.1848,2698.8720703125
-122.8323,39.1888,2699.0029296875
-122.8323,39.1928,2699.23095703125
-122.8323,39.1968,2699.56689453125
-122.8323,39.2008,2699.949951171875
-122.8323,39.2048,2700.302001953125
-122.8323,39.2088,2700.613037109375
-122.8323,39.2128,2700.81494140625
-122.8323,39.2168,2700.912109375
-122.8323,39.2208,2700.990966796875
-122.8323,39.2248,2701.01904296875
-122.8283,38.9688,2695.876953125
-122.8283,38.9728,2695.8720703125
-122.8283,38.9768,2695.794921875
-122.8283,38.9808,2695.760009765625
-122.8283,38.9848,2695.72412109375
-122.8283,38.9888,2695.70703125
-122.8283,38.9928,2695.695068359375
-122.8283,38.9968,2695.69091796875
-122.8283,39.0008,2695.68896484375
-122.8283,39.0048,2695.68798828125
-122.8283,39.0088,2695.680908203125
-122.8283,39.0128,2695.680908203125
-122.8283,39.0168,2695.673095703125
-122.8283,39.0208,2695.662109375
-122.8283,39.0248,2695.64599609375
-122.8283,39.0288,2695.62890625
-122.8283,39.0328,2695.618896484375
-122.8283,39.0368,2695.614990234375
-122.8283,39.0408,2695.613037109375
-122.8283,39.0448,2695.611083984375
-122.8283,39.0488,2695.610107421875
-122.8283,39.0528,2695.60791015625
-122.8283,39.0568,2695.60791015625
-122.8283,39.0608,2695.610107421875
-122.8283,39.0648,2695.613037109375
-122.8283,39.0688,2695.613037109375
-122.8283,39.0728,2695.610107421875
-122.8283,39.0768,2695.60888671875
-122.8283,39.0808,2695.60888671875
-122.8283,39.0848,2695.60498046875
-122.8283,39.0888,2695.595947265625
-122.8283,39.0928,2695.589111328125
-122.8283,39.0968,2695.570068359375
-122.8283,39.1008,2695.576904296875
-122.8283,39.1048,2695.64208984375
-122.8283,39.1088,2695.77392578125
-122.8283,39.1128,2696.14697265625
-122.8283,39.1168,2696.632080078125
-122.8283,39.1208,2697.090087890625
-122.8283,39.1248,2697.419921875
-122.8283,39.1288,2697.72802734375
-122.8283,39.1328,2698.068115234375
-122.8283,39.1368,2698.345947265625
-122.8283,39.1408,2698.5009765625
-122.8283,39.1448,2698.55908203125
-122.8283,39.1488,2698.593017578125
-122.8283,39.1528,2698.583984375
-122.8283,39.1568,2698.60595703125
-122.8283,39.1608,2698.653076171875
-122.8283,39.1648,2698.717041015625
-122.8283,39.1688,2698.7958984375
-122.8283,39.1728,2698.876953125
-122.8283,39.1768,2698.947998046875
-122.8283,39.1808,2699.02099609375
-122.8283,39.1848,2699.093017578125
-122.8283,39.1888,2699.18798828125
-122.8283,39.1928,2699.39892578125
-122.8283,39.1968,2699.841064453125
-122.8283,39.2008,2700.2490234375
-122.8283,39.2048,2700.611083984375
-122.8283,39.2088,2700.906005859375
-122.8283,39.2128,2701.0400390625
-122.8283,39.2168,2701.10205078125
-122.8283,39.2208,2701.10791015625
-122.8283,39.2248,2701.0849609375
-122.8243,38.9688,2695.925048828125
-122.8243,38.9728,2695.885009765625
-122.8243,38.9768,2695.7880859375
-122.8243,38.9808,2695.778076171875
-122.8243,38.9848,2695.7509765625
-122.8243,38.9888,2695.737060546875
-122.8243,38.9928,2695.736083984375
-122.8243,38.9968,2695.736083984375
-122.8243,39.0008,2695.737060546875
-122.8243,39.0048,2695.73388671875
-122.8243,39.0088,2695.73193359375
-122.8243,39.0128,2695.718994140625
-122.8243,39.0168,2695.68994140625
-122.8243,39.0208,2695.673095703125
-122.8243,39.0248,2695.64794921875
-122.8243,39.0288,2695.6279296875
-122.8243,39.0328,2695.62109375
-122.8243,39.0368,2695.615966796875
-122.8243,39.0408,2695.612060546875
-122.8243,39.0448,2695.60791015625
-122.8243,39.0488,2695.60693359375
-122.8243,39.0528,2695.610107421875
-122.8243,39.0568,2695.614990234375
-122.8243,39.0608,2695.617919921875
-122.8243,39.0648,2695.62109375
-122.8243,39.0688,2695.613037109375
-122.8243,39.0728,2695.60302734375
-122.8243,39.0768,2695.60302734375
-122.8243,39.0808,2695.60595703125
-122.8243,39.0848,2695.60595703125
-122.8243,39.0888,2695.597900390625
-122.8243,39.0928,2695.590087890625
-122.8243,39.0968,2695.5810546875
-122.8243,39.1008,2695.610107421875
-122.8243,39.1048,2695.675048828125
-122.8243,39.1088,2695.8701171875
-122.8243,39.1128,2696.217041015625
-122.8243,39.1168,2696.800048828125
-122.8243,39.1208,2697.27294921875
-122.8243,39.1248,2697.615966796875
-122.8243,39.1288,2697.926025390625
-122.8243,39.1328,2698.2509765625
-122.8243,39.1368,2698.52392578125
-122.8243,39.1408,2698.677978515625
-122.8243,39.1448,2698.7470703125
-122.8243,39.1488,2698.77197265625
-122.8243,39.1528,2698.799072265625
-122.8243,39.1568,2698.825927734375
-122.8243,39.1608,2698.876953125
-122.8243,39.1648,2698.943115234375
-122.8243,39.1688,2699.02587890625
-122.8243,39.1728,2699.116943359375
-122.8243,39.1768,2699.200927734375
-122.8243,39.1808,2699.279052734375
-122.8243,39.1848,2699.360107421875
-122.8243,39.1888,2699.427978515625
-122.8243,39.1928,2699.73291015625
-122.8243,39.1968,2700.175048828125
-122.8243,39.2008,2700.660888671875
-122.8243,39.2048,2700.97802734375
-122.8243,39.2088,2701.157958984375
-122.8243,39.2128,2701.281005859375
-122.8243,39.2168,2701.287109375
-122.8243,39.2208,2701.23291015625
-122.8243,39.2248,2701.091064453125
-122.8203,38.9688,2695.89404296875
-122.8203,38.9728,2695.780029296875
-122.8203,38.9768,2695.799072265625
-122.8203,38.9808,2695.87890625
-122.8203,38.9848,2695.717041015625
-122.8203,38.9888,2695.7890625
-122.8203,38.9928,2695.799072265625
-122.8203,38.9968,2695.806884765625
-122.8203,39.0008,2695.81103515625
-122.8203,39.0048,2695.80908203125
-122.8203,39.0088,2695.806884765625
-122.8203,39.0128,2695.77001953125
-122.8203,39.0168,2695.73193359375
-122.8203,39.0208,2695.677001953125
-122.8203,39.0248,2695.64990234375
-122.8203,39.0288,2695.632080078125
-122.8203,39.0328,2695.623046875
-122.8203,39.0368,2695.6201171875
-122.8203,39.0408,2695.612060546875
-122.8203,39.0448,2695.60400390625
-122.8203,39.0488,2695.60302734375
-122.8203,39.0528,2695.616943359375
-122.8203,39.0568,2695.6240234375
-122.8203,39.0608,2695.632080078125
-122.8203,39.0648,2695.631103515625
-122.8203,39.0688,2695.614013671875
-122.8203,39.0728,2695.594970703125
-122.8203,39.0768,2695.590087890625
-122.8203,39.0808,2695.60302734375
-122.8203,39.0848,2695.60302734375
-122.8203,39.0888,2695.593994140625
-122.8203,39.0928,2695.5869140625
-122.8203,39.0968,2695.60693359375
-122.8203,39.1008,2695.64794921875
-122.8203,39.1048,2695.763916015625
-122.8203,39.1088,2695.927001953125
-122.8203,39.1128,2696.365966796875
-122.8203,39.1168,2696.9189453125
-122.8203,39.1208,2697.4169921875
-122.8203,39.1248,2697.780029296875
-122.8203,39.1288,2698.089111328125
-122.8203,39.1328,2698.383056640625
-122.8203,39.1368,2698.6201171875
-122.8203,39.1408,2698.77392578125
-122.8203,39.1448,2698.85302734375
-122.8203,39.1488,2698.93310546875
-122.8203,39.1528,2698.986083984375
-122.8203,39.1568,2699.0400390625
-122.8203,39.1608,2699.093994140625
-122.8203,39.1648,2699.159912109375
-122.8203,39.1688,2699.2451171875
-122.8203,39.1728,2699.35302734375
-122.8203,39.1768,2699.451904296875
-122.8203,39.1808,2699.58203125
-122.8203,39.1848,2699.6650390625
-122.8203,39.1888,2699.7958984375
-122.8203,39.1928,2700.06298828125
-122.8203,39.1968,2700.674072265625
-122.8203,39.2008,2701.14208984375
-122.8203,39.2048,2701.35009765625
-122.8203,39.2088,2701.425048828125
-122.8203,39.2128,2701.47900390625
-122.8203,39.2168,2701.47802734375
-122.8203,39.2208,2701.345947265625
-122.8203,39.2248,2701.06396484375
-122.8163,38.9688,2695.868896484375
-122.8163,38.9728,2695.81591796875
-122.8163,38.9768,2695.862060546875
-122.8163,38.9808,2696.0869140625
-122.8163,38.9848,2695.798095703125
-122.8163,38.9888,2695.876953125
-122.8163,38.9928,2695.902099609375
-122.8163,38.9968,2695.904052734375
-122.8163,39.0008,2695.889892578125
-122.8163,39.0048,2695.887939453125
-122.8163,39.0088,2695.861083984375
-122.8163,39.0128,2695.827880859375
-122.8163,39.0168,2695.743896484375
-122.8163,39.0208,2695.681884765625
-122.8163,39.0248,2695.64892578125
-122.8163,39.0288,2695.632080078125
-122.8163,39.0328,2695.623046875
-122.8163,39.0368,2695.618896484375
-122.8163,39.0408,2695.60791015625
-122.8163,39.0448,2695.595947265625
-122.8163,39.0488,2695.596923828125
-122.8163,39.0528,2695.611083984375
-122.8163,39.0568,2695.62890625
-122.8163,39.0608,2695.635986328125
-122.8163,39.0648,2695.632080078125
-122.8163,39.0688,2695.60693359375
-122.8163,39.0728,2695.5791015625
-122.8163,39.0768,2695.575927734375
-122.8163,39.0808,2695.592041015625
-122.8163,39.0848,2695.597900390625
-122.8163,39.0888,2695.5869140625
-122.8163,39.0928,2695.60205078125
-122.8163,39.0968,2695.632080078125
-122.8163,39.1008,2695.72607421875
-122.8163,39.1048,2695.85205078125
-122.8163,39.1088,2696.095947265625
-122.8163,39.1128,2696.492919921875
-122.8163,39.1168,2697.055908203125
-122.8163,39.1208,2697.547119140625
-122.8163,39.1248,2697.927001953125
-122.8163,39.1288,2698.243896484375
-122.8163,39.1328,2698.493896484375
-122.8163,39.1368,2698.7080078125
-122.8163,39.1408,2698.85302734375
-122.8163,39.1448,2698.97412109375
-122.8163,39.1488,2699.074951171875
-122.8163,39.1528,2699.177001953125
-122.8163,39.1568,2699.260009765625
-122.8163,39.1608,2699.322998046875
-122.8163,39.1648,2699.386962890625
-122.8163,39.1688,2699.4970703125
-122.8163,39.1728,2699.596923828125
-122.8163,39.1768,2699.7529296875
-122.8163,39.1808,2699.888916015625
-122.8163,39.1848,2700.02294921875
-122.8163,39.1888,2700.138916015625
-122.8163,39.1928,2700.51708984375
-122.8163,39.1968,2701.0810546875
-122.8163,39.2008,2701.589111328125
-122.8163,39.2048,2701.654052734375
-122.8163,39.2088,2701.596923828125
-122.8163,39.2128,2701.590087890625
-122.8163,39.2168,2701.614990234375
-122.8163,39.2208,2701.35009765625
-122.8163,39.2248,2700.97509765625
-122.8123,38.9688,1306.199951171875
-122.8123,38.9728,2438.242919921875
-122.8123,38.9768,2696.22607421875
-122.8123,38.9808,1278.0560302734375
-122.8123,38.9848,2696.117919921875
-122.8123,38.9888,2695.631103515625
-122.8123,38.9928,2696.05810546875
-122.8123,38.9968,2696.009033203125
-122.8123,39.0008,2695.97705078125
-122.8123,39.0048,2695.927978515625
-122.8123,39.0088,2695.89306640625
-122.8123,39.0128,2695.825927734375
-122.8123,39.0168,2695.742919921875
-122.8123,39.0208,2695.676025390625
-122.8123,39.0248,2695.638916015625
-122.8123,39.0288,2695.6220703125
-122.8123,39.0328,2695.613037109375
-122.8123,39.0368,2695.60693359375
-122.8123,39.0408,2695.59912109375
-122.8123,39.0448,2695.583984375
-122.8123,39.0488,2695.583984375
-122.8123,39.0528,2695.595947265625
-122.8123,39.0568,2695.60791015625
-122.8123,39.0608,2695.613037109375
-122.8123,39.0648,2695.60595703125
-122.8123,39.0688,2695.5869140625
-122.8123,39.0728,2695.555908203125
-122.8123,39.0768,2695.553955078125
-122.8123,39.0808,2695.570068359375
-122.8123,39.0848,2695.587890625
-122.8123,39.0888,2695.593017578125
-122.8123,39.0928,2695.617919921875
-122.8123,39.0968,2695.697998046875
-122.8123,39.1008,2695.81396484375
-122.8123,39.1048,2696.0029296875
-122.8123,39.1088,2696.260986328125
-122.8123,39.1128,2696.675048828125
-122.8123,39.1168,2697.2109375
-122.8123,39.1208,2697.68896484375
-122.8123,39.1248,2698.092041015625
-122.8123,39.1288,2698.405029296875
-122.8123,39.1328,2698.64794921875
-122.8123,39.1368,2698.833984375
-122.8123,39.1408,2698.993896484375
-122.8123,39.1448,2699.123046875
-122.8123,39.1488,2699.259033203125
-122.8123,39.1528,2699.387939453125
-122.8123,39.1568,2699.498046875
-122.8123,39.1608,2699.571044921875
-122.8123,39.1648,2699.677978515625
-122.8123,39.1688,2699.781005859375
-122.8123,39.1728,2699.93603515625
-122.8123,39.1768,2700.08203125
-122.8123,39.1808,2700.256103515625
-122.8123,39.1848,2700.39111328125
-122.8123,39.1888,2700.547119140625
-122.8123,39.1928,2700.8349609375
-122.8123,39.1968,2701.3701171875
-122.8123,39.2008,2701.73291015625
-122.8123,39.2048,2701.736083984375
-122.8123,39.2088,2701.60302734375
-122.8123,39.2128,2701.56396484375
-122.8123,39.2168,2701.4619140625
-122.8123,39.2208,2701.22509765625
-122.8123,39.2248,2700.76904296875
-122.8083,38.9688,1278.844970703125
-122.8083,38.9728,1278.2939453125
-122.8083,38.9768,1278.738037109375
-122.8083,38.9808,1278.2359619140625
-122.8083,38.9848,2628.087890625
-122.8083,38.9888,2695.721923828125
-122.8083,38.9928,2695.64501953125
-122.8083,38.9968,2696.158935546875
-122.8083,39.0008,2696.049072265625
-122.8083,39.0048,2695.958984375
-122.8083,39.0088,2695.875
-122.8083,39.0128,2695.801025390625
-122.8083,39.0168,2695.720947265625
-122.8083,39.0208,2695.656982421875
-122.8083,39.0248,2695.625
-122.8083,39.0288,2695.60693359375
-122.8083,39.0328,2695.593994140625
-122.8083,39.0368,2695.589111328125
-122.8083,39.0408,2695.5791015625
-122.8083,39.0448,2695.572021484375
-122.8083,39.0488,2695.56396484375
-122.8083,39.0528,2695.569091796875
-122.8083,39.0568,2695.570068359375
-122.8083,39.0608,2695.571044921875
-122.8083,39.0648,2695.56494140625
-122.8083,39.0688,2695.549072265625
-122.8083,39.0728,2695.52392578125
-122.8083,39.0768,2695.52587890625
-122.8083,39.0808,2695.544921875
-122.8083,39.0848,2695.571044921875
-122.8083,39.0888,2695.596923828125
-122.8083,39.0928,2695.666015625
-122.8083,39.0968,2695.77001953125
-122.8083,39.1008,2695.94091796875
-122.8083,39.1048,2696.172119140625
-122.8083,39.1088,2696.48193359375
-122.8083,39.1128,2696.89990234375
-122.8083,39.1168,2697.386962890625
-122.8083,39.1208,2697.85498046875
-122.8083,39.1248,2698.2490234375
-122.8083,39.1288,2698.5791015625
-122.8083,39.1328,2698.824951171875
-122.8083,39.1368,2699.013916015625
-122.8083,39.1408,2699.175048828125
-122.8083,39.1448,2699.322998046875
-122.8083,39.1488,2699.466064453125
-122.8083,39.1528,2699.616943359375
-122.8083,39.1568,2699.743896484375
-122.8083,39.1608,2699.8720703125
-122.8083,39.1648,2699.988037109375
-122.8083,39.1688,2700.14306640625
-122.8083,39.1728,2700.302978515625
-122.8083,39.1768,2700.47607421875
-122.8083,39.1808,2700.64208984375
-122.8083,39.1848,2700.791015625
-122.8083,39.1888,2700.925048828125
-122.8083,39.1928,2701.14892578125
-122.8083,39.1968,2701.48388671875
-122.8083,39.2008,2701.677978515625
-122.8083,39.2048,2701.64794921875
-122.8083,39.2088,2701.471923828125
-122.8083,39.2128,2701.3330078125
-122.8083,39.2168,2701.195068359375
-122.8083,39.2208,2700.89697265625
-122.8083,39.2248,2700.4609375
-122.8043,38.9688,1278.8170166015625
-122.8043,38.9728,1278.68603515625
-122.8043,38.9768,1278.9320068359375
-122.8043,38.9808,1800.008056640625
-122.8043,38.9848,2282.4609375
-122.8043,38.9888,2696.137939453125
-122.8043,38.9928,2696.02294921875
-122.8043,38.9968,2696.31494140625
-122.8043,39.0008,2696.126953125
-122.8043,39.0048,2695.988037109375
-122.8043,39.0088,2695.87109375
-122.8043,39.0128,2695.77001953125
-122.8043,39.0168,2695.697998046875
-122.8043,39.0208,2695.64697265625
-122.8043,39.0248,2695.614013671875
-122.8043,39.0288,2695.593994140625
-122.8043,39.0328,2695.58203125
-122.8043,39.0368,2695.572998046875
-122.8043,39.0408,2695.570068359375
-122.8043,39.0448,2695.56494140625
-122.8043,39.0488,2695.56103515625
-122.8043,39.0528,2695.551025390625
-122.8043,39.0568,2695.541015625
-122.8043,39.0608,2695.533935546875
-122.8043,39.0648,2695.534912109375
-122.8043,39.0688,2695.52001953125
-122.8043,39.0728,2695.51708984375
-122.8043,39.0768,2695.51806640625
-122.8043,39.0808,2695.541015625
-122.8043,39.0848,2695.571044921875
-122.8043,39.0888,2695.632080078125
-122.8043,39.0928,2695.72509765625
-122.8043,39.0968,2695.87890625
-122.8043,39.1008,2696.0849609375
-122.8043,39.1048,2696.3701171875
-122.8043,39.1088,2696.712890625
-122.8043,39.1128,2697.126953125
-122.8043,39.1168,2697.60107421875
-122.8043,39.1208,2698.04296875
-122.8043,39.1248,2698.447021484375
-122.8043,39.1288,2698.782958984375
-122.8043,39.1328,2699.02490234375
-122.8043,39.1368,2699.214111328125
-122.8043,39.1408,2699.383056640625
-122.8043,39.1448,2699.532958984375
-122.8043,39.1488,2699.69189453125
-122.8043,39.1528,2699.85498046875
-122.8043,39.1568,2700.014892578125
-122.8043,39.1608,2700.153076171875
-122.8043,39.1648,2700.30810546875
-122.8043,39.1688,2700.498046875
-122.8043,39.1728,2700.680908203125
-122.8043,39.1768,2700.85498046875
-122.8043,39.1808,2701.014892578125
-122.8043,39.1848,2701.16796875
-122.8043,39.1888,2701.291015625
-122.8043,39.1928,2701.409912109375
-122.8043,39.1968,2701.50390625
-122.8043,39.2008,2701.533935546875
-122.8043,39.2048,2701.424072265625
-122.8043,39.2088,2701.236083984375
-122.8043,39.2128,2701.04296875
-122.8043,39.2168,2700.806884765625
-122.8043,39.2208,2700.492919921875
-122.8043,39.2248,2700.14111328125
-122.8003,38.9688,1279.1309814453125
-122.8003,38.9728,1279.2490234375
-122.8003,38.9768,1278.949951171875
