# Title: sfcvm Horizontal Slice at 1000m
# CVM(abbr): sfcvm
# Data_type: vs
# Depth(m): 1000 
# Spacing(degree): 0.003
# Lon_pts: 69 
# Lat_pts: 55 
# Total_pts: 3795
# Min_v: 1784.4119873046875
# Max_v: 2656.2099609375
# Mean_v: 2251.7001953125
# Lat1: 36.8483
# Lon1: -121.3225
# Lat2: 37.0098
# Lon2: -121.1206
# lon,lat,vs
-121.3135,36.9983,2650.303955078125
-121.3135,37.0013,2650.7890625
-121.3135,37.0043,2651.626953125
-121.3135,37.0073,2651.48388671875
-121.3135,37.0103,2651.361083984375
-121.3105,36.8483,1784.7259521484375
-121.3105,36.8513,1784.7440185546875
-121.3105,36.8543,1784.77001953125
-121.3105,36.8573,1784.8389892578125
-121.3105,36.8603,1784.9339599609375
-121.3105,36.8633,1784.9539794921875
-121.3105,36.8663,1784.9510498046875
-121.3105,36.8693,1784.883056640625
-121.3105,36.8723,1784.77294921875
-121.3105,36.8753,1784.7900390625
-121.3105,36.8783,1784.7850341796875
-121.3105,36.8813,2330.282958984375
-121.3105,36.8843,2650.205078125
-121.3105,36.8873,2650.2470703125
-121.3105,36.8903,2650.455078125
-121.3105,36.8933,2650.697998046875
-121.3105,36.8963,2651.02001953125
-121.3105,36.8993,2651.237060546875
-121.3105,36.9023,2650.98291015625
-121.3105,36.9053,2651.12109375
-121.3105,36.9083,2650.80810546875
-121.3105,36.9113,2650.660888671875
-121.3105,36.9143,2651.14794921875
-121.3105,36.9173,2651.652099609375
-121.3105,36.9203,2651.200927734375
-121.3105,36.9233,2651.18701171875
-121.3105,36.9263,2651.743896484375
-121.3105,36.9293,2651.333984375
-121.3105,36.9323,2650.87890625
-121.3105,36.9353,2650.76611328125
-121.3105,36.9383,2650.5
-121.3105,36.9413,2650.777099609375
-121.3105,36.9443,2650.873046875
-121.3105,36.9473,2650.762939453125
-121.3105,36.9503,2651.0791015625
-121.3105,36.9533,2650.80908203125
-121.3105,36.9563,2650.27197265625
-121.3105,36.9593,2650.552001953125
-121.3105,36.9623,2650.762939453125
-121.3105,36.9653,2651.06005859375
-121.3105,36.9683,2651.56494140625
-121.3105,36.9713,2652.1220703125
-121.3105,36.9743,2652.155029296875
-121.3105,36.9773,2651.837890625
-121.3105,36.9803,2651.780029296875
-121.3105,36.9833,2651.583984375
-121.3105,36.9863,2651.64794921875
-121.3105,36.9893,2651.258056640625
-121.3105,36.9923,2651.031982421875
-121.3105,36.9953,2650.513916015625
-121.3105,36.9983,2650.493896484375
-121.3105,37.0013,2650.968017578125
-121.3105,37.0043,2651.56103515625
-121.3105,37.0073,2651.806884765625
-121.3105,37.0103,2651.76806640625
-121.3075,36.8483,1784.7530517578125
-121.3075,36.8513,1784.7679443359375
-121.3075,36.8543,1784.7860107421875
-121.3075,36.8573,1784.865966796875
-121.3075,36.8603,1784.9339599609375
-121.3075,36.8633,1784.9759521484375
-121.3075,36.8663,1784.97998046875
-121.3075,36.8693,1784.9210205078125
-121.3075,36.8723,1784.9239501953125
-121.3075,36.8753,1784.998046875
-121.3075,36.8783,1785.135009765625
-121.3075,36.8813,2130.39208984375
-121.3075,36.8843,2650.35302734375
-121.3075,36.8873,2650.43505859375
-121.3075,36.8903,2650.794921875
-121.3075,36.8933,2651.0
-121.3075,36.8963,2651.277099609375
-121.3075,36.8993,2651.4599609375
-121.3075,36.9023,2651.39697265625
-121.3075,36.9053,2651.264892578125
-121.3075,36.9083,2651.08203125
-121.3075,36.9113,2651.01904296875
-121.3075,36.9143,2651.303955078125
-121.3075,36.9173,1914.572021484375
-121.3075,36.9203,2651.4599609375
-121.3075,36.9233,2651.02197265625
-121.3075,36.9263,2651.658935546875
-121.3075,36.9293,2651.327880859375
-121.3075,36.9323,2651.02001953125
-121.3075,36.9353,2650.721923828125
-121.3075,36.9383,2650.678955078125
-121.3075,36.9413,2651.2099609375
-121.3075,36.9443,2651.51708984375
-121.3075,36.9473,2651.450927734375
-121.3075,36.9503,2651.556884765625
-121.3075,36.9533,2651.052978515625
-121.3075,36.9563,2650.448974609375
-121.3075,36.9593,2650.4560546875
-121.3075,36.9623,2650.8759765625
-121.3075,36.9653,2651.193115234375
-121.3075,36.9683,2651.64111328125
-121.3075,36.9713,2652.18408203125
-121.3075,36.9743,2652.1708984375
-121.3075,36.9773,2651.81396484375
-121.3075,36.9803,2651.868896484375
-121.3075,36.9833,2651.833984375
-121.3075,36.9863,2651.7958984375
-121.3075,36.9893,2651.492919921875
-121.3075,36.9923,2651.201904296875
-121.3075,36.9953,2650.72802734375
-121.3075,36.9983,2651.04296875
-121.3075,37.0013,2651.428955078125
-121.3075,37.0043,2651.698974609375
-121.3075,37.0073,2652.2119140625
-121.3075,37.0103,2652.200927734375
-121.3045,36.8483,1784.79296875
-121.3045,36.8513,1784.802978515625
-121.3045,36.8543,1784.81005859375
-121.3045,36.8573,1784.8580322265625
-121.3045,36.8603,1784.9320068359375
-121.3045,36.8633,1785.0260009765625
-121.3045,36.8663,1785.0460205078125
-121.3045,36.8693,1785.0909423828125
-121.3045,36.8723,1785.2020263671875
-121.3045,36.8753,1785.280029296875
-121.3045,36.8783,1785.4410400390625
-121.3045,36.8813,2298.7109375
-121.3045,36.8843,2650.39599609375
-121.3045,36.8873,2650.68505859375
-121.3045,36.8903,2651.132080078125
-121.3045,36.8933,2651.35400390625
-121.3045,36.8963,2651.45703125
-121.3045,36.8993,2651.590087890625
-121.3045,36.9023,2651.7509765625
-121.3045,36.9053,2639.27197265625
-121.3045,36.9083,2651.451904296875
-121.3045,36.9113,2596.9189453125
-121.3045,36.9143,2523.6689453125
-121.3045,36.9173,1786.2540283203125
-121.3045,36.9203,2420.407958984375
-121.3045,36.9233,2651.238037109375
-121.3045,36.9263,2651.822021484375
-121.3045,36.9293,2651.590087890625
-121.3045,36.9323,2651.31103515625
-121.3045,36.9353,2650.916015625
-121.3045,36.9383,2650.720947265625
-121.3045,36.9413,2651.322021484375
-121.3045,36.9443,2651.887939453125
-121.3045,36.9473,2651.99609375
-121.3045,36.9503,2651.824951171875
-121.3045,36.9533,2651.260009765625
-121.3045,36.9563,2650.64208984375
-121.3045,36.9593,2650.427978515625
-121.3045,36.9623,2650.93310546875
-121.3045,36.9653,2651.303955078125
-121.3045,36.9683,2651.739990234375
-121.3045,36.9713,2652.158935546875
-121.3045,36.9743,2652.18603515625
-121.3045,36.9773,2652.00390625
-121.3045,36.9803,2652.1630859375
-121.3045,36.9833,2652.261962890625
-121.3045,36.9863,2652.01904296875
-121.3045,36.9893,2651.653076171875
-121.3045,36.9923,2651.37109375
-121.3045,36.9953,2651.173095703125
-121.3045,36.9983,2651.6259765625
-121.3045,37.0013,2651.907958984375
-121.3045,37.0043,2651.965087890625
-121.3045,37.0073,2652.4580078125
-121.3045,37.0103,2652.52099609375
-121.3015,36.8483,1784.8370361328125
-121.3015,36.8513,1784.8470458984375
-121.3015,36.8543,1784.843994140625
-121.3015,36.8573,1784.864013671875
-121.3015,36.8603,1785.0240478515625
-121.3015,36.8633,1785.1190185546875
-121.3015,36.8663,1785.2020263671875
-121.3015,36.8693,1785.2440185546875
-121.3015,36.8723,1785.3199462890625
-121.3015,36.8753,1785.5009765625
-121.3015,36.8783,1785.64599609375
-121.3015,36.8813,2053.491943359375
-121.3015,36.8843,2650.458984375
-121.3015,36.8873,2650.785888671875
-121.3015,36.8903,2651.3330078125
-121.3015,36.8933,2651.593017578125
-121.3015,36.8963,2651.781982421875
-121.3015,36.8993,2651.929931640625
-121.3015,36.9023,2317.39306640625
-121.3015,36.9053,1883.0389404296875
-121.3015,36.9083,2101.242919921875
-121.3015,36.9113,1786.198974609375
-121.3015,36.9143,1786.4649658203125
-121.3015,36.9173,1786.56005859375
-121.3015,36.9203,1922.04296875
-121.3015,36.9233,2651.5400390625
-121.3015,36.9263,2651.924072265625
-121.3015,36.9293,2651.532958984375
-121.3015,36.9323,2650.8359375
-121.3015,36.9353,2650.64111328125
-121.3015,36.9383,2650.819091796875
-121.3015,36.9413,2651.298095703125
-121.3015,36.9443,2651.721923828125
-121.3015,36.9473,2652.034912109375
-121.3015,36.9503,2652.2080078125
-121.3015,36.9533,2651.741943359375
-121.3015,36.9563,2651.011962890625
-121.3015,36.9593,2650.427978515625
-121.3015,36.9623,2650.72998046875
-121.3015,36.9653,2651.258056640625
-121.3015,36.9683,2651.6650390625
-121.3015,36.9713,2651.76708984375
-121.3015,36.9743,2651.7958984375
-121.3015,36.9773,2651.907958984375
-121.3015,36.9803,2652.320068359375
-121.3015,36.9833,2652.614013671875
-121.3015,36.9863,2652.427978515625
-121.3015,36.9893,2651.846923828125
-121.3015,36.9923,2651.43896484375
-121.3015,36.9953,2651.634033203125
-121.3015,36.9983,2652.14111328125
-121.3015,37.0013,2652.364013671875
-121.3015,37.0043,2652.326904296875
-121.3015,37.0073,2652.616943359375
-121.3015,37.0103,2652.798095703125
-121.2985,36.8483,1784.8790283203125
-121.2985,36.8513,1784.8900146484375
-121.2985,36.8543,1784.8919677734375
-121.2985,36.8573,1784.95703125
-121.2985,36.8603,1785.18603515625
-121.2985,36.8633,1785.342041015625
-121.2985,36.8663,1785.4530029296875
-121.2985,36.8693,1785.39501953125
-121.2985,36.8723,1785.3680419921875
-121.2985,36.8753,1785.6929931640625
-121.2985,36.8783,1785.876953125
-121.2985,36.8813,2127.98193359375
-121.2985,36.8843,2650.553955078125
-121.2985,36.8873,2650.748046875
-121.2985,36.8903,2651.373046875
-121.2985,36.8933,2651.696044921875
-121.2985,36.8963,2651.884033203125
-121.2985,36.8993,2652.10791015625
-121.2985,36.9023,1786.6240234375
-121.2985,36.9053,1786.803955078125
-121.2985,36.9083,1786.675048828125
-121.2985,36.9113,1786.737060546875
-121.2985,36.9143,1786.968017578125
-121.2985,36.9173,1786.8079833984375
-121.2985,36.9203,1948.3189697265625
-121.2985,36.9233,2652.030029296875
-121.2985,36.9263,2652.00390625
-121.2985,36.9293,2651.241943359375
-121.2985,36.9323,2650.8740234375
-121.2985,36.9353,2651.1279296875
-121.2985,36.9383,2650.93505859375
-121.2985,36.9413,2651.02099609375
-121.2985,36.9443,2651.666015625
-121.2985,36.9473,2652.30810546875
-121.2985,36.9503,2652.6201171875
-121.2985,36.9533,2652.10400390625
-121.2985,36.9563,2651.219970703125
-121.2985,36.9593,2650.528076171875
-121.2985,36.9623,2650.761962890625
-121.2985,36.9653,2651.10791015625
-121.2985,36.9683,2651.384033203125
-121.2985,36.9713,2651.556884765625
-121.2985,36.9743,2651.60107421875
-121.2985,36.9773,2651.639892578125
-121.2985,36.9803,2652.14794921875
-121.2985,36.9833,2652.65087890625
-121.2985,36.9863,2652.593994140625
-121.2985,36.9893,2651.89306640625
-121.2985,36.9923,2651.4951171875
-121.2985,36.9953,2651.927001953125
-121.2985,36.9983,2652.51904296875
-121.2985,37.0013,2652.780029296875
-121.2985,37.0043,2652.759033203125
-121.2985,37.0073,2652.85302734375
-121.2985,37.0103,2653.132080078125
-121.2955,36.8483,1784.916015625
-121.2955,36.8513,1784.93994140625
-121.2955,36.8543,1784.97900390625
-121.2955,36.8573,1785.1390380859375
-121.2955,36.8603,1785.3690185546875
-121.2955,36.8633,1785.68701171875
-121.2955,36.8663,1785.623046875
-121.2955,36.8693,1785.6729736328125
-121.2955,36.8723,1785.72705078125
-121.2955,36.8753,1786.0379638671875
-121.2955,36.8783,1786.0689697265625
-121.2955,36.8813,1785.615966796875
-121.2955,36.8843,2650.6630859375
-121.2955,36.8873,2650.748046875
-121.2955,36.8903,2651.320068359375
-121.2955,36.8933,2651.700927734375
-121.2955,36.8963,2651.906982421875
-121.2955,36.8993,2651.97802734375
-121.2955,36.9023,1786.532958984375
-121.2955,36.9053,1786.748046875
-121.2955,36.9083,1786.8740234375
-121.2955,36.9113,1787.02197265625
-121.2955,36.9143,1787.2950439453125
-121.2955,36.9173,1787.1949462890625
-121.2955,36.9203,1786.8570556640625
-121.2955,36.9233,2515.429931640625
-121.2955,36.9263,2651.85009765625
-121.2955,36.9293,2651.243896484375
-121.2955,36.9323,2651.324951171875
-121.2955,36.9353,2651.533935546875
-121.2955,36.9383,2650.85205078125
-121.2955,36.9413,2651.030029296875
-121.2955,36.9443,2651.844970703125
-121.2955,36.9473,2652.48388671875
-121.2955,36.9503,2652.801025390625
-121.2955,36.9533,2652.131103515625
-121.2955,36.9563,2651.22705078125
-121.2955,36.9593,2650.70703125
-121.2955,36.9623,2651.135986328125
-121.2955,36.9653,2651.281005859375
-121.2955,36.9683,2651.48095703125
-121.2955,36.9713,2651.77197265625
-121.2955,36.9743,2651.923095703125
-121.2955,36.9773,2651.803955078125
-121.2955,36.9803,2652.029052734375
-121.2955,36.9833,2652.39208984375
-121.2955,36.9863,2652.367919921875
-121.2955,36.9893,2651.968994140625
-121.2955,36.9923,2651.802001953125
-121.2955,36.9953,2652.118896484375
-121.2955,36.9983,2652.634033203125
-121.2955,37.0013,2653.02197265625
-121.2955,37.0043,2653.04296875
-121.2955,37.0073,2653.06396484375
-121.2955,37.0103,2653.343994140625
-121.2925,36.8483,1784.9410400390625
-121.2925,36.8513,1785.0040283203125
-121.2925,36.8543,1785.1090087890625
-121.2925,36.8573,1785.344970703125
-121.2925,36.8603,1785.5980224609375
-121.2925,36.8633,1785.7330322265625
-121.2925,36.8663,1785.83203125
-121.2925,36.8693,1785.9329833984375
-121.2925,36.8723,1786.1510009765625
-121.2925,36.8753,1786.2030029296875
-121.2925,36.8783,1786.1099853515625
-121.2925,36.8813,1785.6319580078125
-121.2925,36.8843,2584.011962890625
-121.2925,36.8873,2650.97998046875
-121.2925,36.8903,2651.4208984375
-121.2925,36.8933,2651.679931640625
-121.2925,36.8963,2651.886962890625
-121.2925,36.8993,2651.85791015625
-121.2925,36.9023,1936.1629638671875
-121.2925,36.9053,1786.5
-121.2925,36.9083,1786.6820068359375
-121.2925,36.9113,1787.071044921875
-121.2925,36.9143,1787.5760498046875
-121.2925,36.9173,1787.4630126953125
-121.2925,36.9203,1787.0880126953125
-121.2925,36.9233,2651.781005859375
-121.2925,36.9263,2651.722900390625
-121.2925,36.9293,2651.465087890625
-121.2925,36.9323,2651.652099609375
-121.2925,36.9353,2651.485107421875
-121.2925,36.9383,2650.85400390625
-121.2925,36.9413,2651.10205078125
-121.2925,36.9443,2651.860107421875
-121.2925,36.9473,2652.362060546875
-121.2925,36.9503,2652.68310546875
-121.2925,36.9533,2652.031982421875
-121.2925,36.9563,2651.27392578125
-121.2925,36.9593,2651.052001953125
-121.2925,36.9623,2651.595947265625
-121.2925,36.9653,2651.68798828125
-121.2925,36.9683,2651.7470703125
-121.2925,36.9713,2651.93408203125
-121.2925,36.9743,2652.22998046875
-121.2925,36.9773,2652.260009765625
-121.2925,36.9803,2652.2490234375
-121.2925,36.9833,2652.31591796875
-121.2925,36.9863,2652.3740234375
-121.2925,36.9893,2652.282958984375
-121.2925,36.9923,2652.3740234375
-121.2925,36.9953,2652.299072265625
-121.2925,36.9983,2652.618896484375
-121.2925,37.0013,2653.056884765625
-121.2925,37.0043,2653.323974609375
-121.2925,37.0073,2653.337890625
-121.2925,37.0103,2653.52001953125
-121.2895,36.8483,1785.0069580078125
-121.2895,36.8513,1785.125
-121.2895,36.8543,1785.2550048828125
-121.2895,36.8573,1785.406982421875
-121.2895,36.8603,1785.593994140625
-121.2895,36.8633,1785.739990234375
-121.2895,36.8663,1785.7640380859375
-121.2895,36.8693,1785.9580078125
-121.2895,36.8723,1786.071044921875
-121.2895,36.8753,1786.3270263671875
-121.2895,36.8783,1786.2490234375
-121.2895,36.8813,1785.822021484375
-121.2895,36.8843,2282.281982421875
-121.2895,36.8873,2650.825927734375
-121.2895,36.8903,2651.092041015625
-121.2895,36.8933,2651.306884765625
-121.2895,36.8963,2651.429931640625
-121.2895,36.8993,2651.568115234375
-121.2895,36.9023,2494.64892578125
-121.2895,36.9053,1786.43603515625
-121.2895,36.9083,1786.612060546875
-121.2895,36.9113,1786.9560546875
-121.2895,36.9143,1787.4429931640625
-121.2895,36.9173,1787.39404296875
-121.2895,36.9203,1787.0909423828125
-121.2895,36.9233,2652.2099609375
-121.2895,36.9263,2651.866943359375
-121.2895,36.9293,2651.843994140625
-121.2895,36.9323,2651.760009765625
-121.2895,36.9353,2651.235107421875
-121.2895,36.9383,2650.846923828125
-121.2895,36.9413,2651.076904296875
-121.2895,36.9443,2651.72412109375
-121.2895,36.9473,2652.298095703125
-121.2895,36.9503,2652.47802734375
-121.2895,36.9533,2652.00390625
-121.2895,36.9563,2651.43798828125
-121.2895,36.9593,2651.43310546875
-121.2895,36.9623,2651.9140625
-121.2895,36.9653,2651.9609375
-121.2895,36.9683,2651.7919921875
-121.2895,36.9713,2651.841064453125
-121.2895,36.9743,2652.18701171875
-121.2895,36.9773,2652.580078125
-121.2895,36.9803,2652.696044921875
-121.2895,36.9833,2652.573974609375
-121.2895,36.9863,2652.60302734375
-121.2895,36.9893,2652.638916015625
-121.2895,36.9923,2652.7470703125
-121.2895,36.9953,2652.715087890625
-121.2895,36.9983,2652.822021484375
-121.2895,37.0013,2653.10888671875
-121.2895,37.0043,2653.626953125
-121.2895,37.0073,2653.8330078125
-121.2895,37.0103,2653.7890625
-121.2865,36.8483,2003.760986328125
-121.2865,36.8513,1841.0050048828125
-121.2865,36.8543,2079.718017578125
-121.2865,36.8573,1785.615966796875
-121.2865,36.8603,1785.553955078125
-121.2865,36.8633,1785.741943359375
-121.2865,36.8663,1785.8909912109375
-121.2865,36.8693,1786.0560302734375
-121.2865,36.8723,1786.2149658203125
-121.2865,36.8753,1786.39404296875
-121.2865,36.8783,1786.43603515625
-121.2865,36.8813,1785.9620361328125
-121.2865,36.8843,1785.68505859375
-121.2865,36.8873,1922.6669921875
-121.2865,36.8903,2650.9951171875
-121.2865,36.8933,2547.76611328125
-121.2865,36.8963,2651.22998046875
-121.2865,36.8993,2651.31689453125
-121.2865,36.9023,2651.4619140625
-121.2865,36.9053,1786.33203125
-121.2865,36.9083,1786.5780029296875
-121.2865,36.9113,1786.887939453125
-121.2865,36.9143,1787.177978515625
-121.2865,36.9173,1787.177001953125
-121.2865,36.9203,2318.9970703125
-121.2865,36.9233,2652.365966796875
-121.2865,36.9263,2652.30810546875
-121.2865,36.9293,2652.178955078125
-121.2865,36.9323,2651.699951171875
-121.2865,36.9353,2651.0830078125
-121.2865,36.9383,2650.823974609375
-121.2865,36.9413,2651.06494140625
-121.2865,36.9443,2651.673095703125
-121.2865,36.9473,2652.31689453125
-121.2865,36.9503,2652.341064453125
-121.2865,36.9533,2651.990966796875
-121.2865,36.9563,2651.537109375
-121.2865,36.9593,2651.64111328125
-121.2865,36.9623,2652.052001953125
-121.2865,36.9653,2652.2451171875
-121.2865,36.9683,2652.126953125
-121.2865,36.9713,2652.31103515625
-121.2865,36.9743,2652.178955078125
-121.2865,36.9773,2652.472900390625
-121.2865,36.9803,2652.85498046875
-121.2865,36.9833,2652.597900390625
-121.2865,36.9863,2652.660888671875
-121.2865,36.9893,2652.992919921875
-121.2865,36.9923,2653.012939453125
-121.2865,36.9953,2652.967041015625
-121.2865,36.9983,2653.013916015625
-121.2865,37.0013,2653.27392578125
-121.2865,37.0043,2653.7109375
