# Title: Thompson Caliornia vs30 Model v2020 thru UCVM
# CVM(abbr): sfcvm
# Data_type: vs
# Depth(m): 0 
# Spacing(degree): 0.006
# Lon_pts: 82 
# Lat_pts: 51 
# Total_pts: 4182
# Min_v: 292.1730041503906
# Max_v: 733.4000244140625
# Mean_v: 564.2862548828125
# Lat1: 36.5868
# Lon1: -121.307
# Lat2: 36.8856
# Lon2: -120.8256
# lon,lat,vs
-121.301,36.7548,483.9939880371094
-121.301,36.7608,426.6409912109375
-121.301,36.7668,417.0509948730469
-121.301,36.7728,468.4049987792969
-121.301,36.7788,412.67498779296875
-121.301,36.7848,472.20098876953125
-121.301,36.7908,502.5
-121.301,36.7968,502.5
-121.301,36.8028,494.5559997558594
-121.301,36.8088,502.5
-121.301,36.8148,411.86700439453125
-121.301,36.8208,393.59600830078125
-121.301,36.8268,496.7229919433594
-121.301,36.8328,391.2650146484375
-121.301,36.8388,398.8290100097656
-121.301,36.8448,351.89801025390625
-121.301,36.8508,351.89801025390625
-121.301,36.8568,351.9119873046875
-121.301,36.8628,502.5
-121.301,36.8688,502.5
-121.301,36.8748,518.9169921875
-121.301,36.8808,517.6400146484375
-121.301,36.8868,502.5
-121.295,36.5868,710.1010131835938
-121.295,36.5928,710.1010131835938
-121.295,36.5988,710.1010131835938
-121.295,36.6048,710.1010131835938
-121.295,36.6108,710.1010131835938
-121.295,36.6168,710.1010131835938
-121.295,36.6228,710.1010131835938
-121.295,36.6288,710.1010131835938
-121.295,36.6348,710.1010131835938
-121.295,36.6408,710.1010131835938
-121.295,36.6468,710.1010131835938
-121.295,36.6528,710.1010131835938
-121.295,36.6588,710.1010131835938
-121.295,36.6648,710.1010131835938
-121.295,36.6708,701.2260131835938
-121.295,36.6768,710.1019897460938
-121.295,36.6828,569.4630126953125
-121.295,36.6888,372.4830017089844
-121.295,36.6948,373.4330139160156
-121.295,36.7008,351.8550109863281
-121.295,36.7068,374.9020080566406
-121.295,36.7128,351.8840026855469
-121.295,36.7188,351.8900146484375
-121.295,36.7248,368.510986328125
-121.295,36.7308,385.10198974609375
-121.295,36.7368,424.2929992675781
-121.295,36.7428,475.05499267578125
-121.295,36.7488,481.7820129394531
-121.295,36.7548,469.9230041503906
-121.295,36.7608,368.3890075683594
-121.295,36.7668,421.0060119628906
-121.295,36.7728,468.40399169921875
-121.295,36.7788,433.1199951171875
-121.295,36.7848,502.5
-121.295,36.7908,461.0249938964844
-121.295,36.7968,502.5
-121.295,36.8028,433.34100341796875
-121.295,36.8088,502.5
-121.295,36.8148,443.16900634765625
-121.295,36.8208,351.8999938964844
-121.295,36.8268,351.8999938964844
-121.295,36.8328,351.89898681640625
-121.295,36.8388,351.89898681640625
-121.295,36.8448,351.89898681640625
-121.295,36.8508,351.89898681640625
-121.295,36.8568,499.3810119628906
-121.295,36.8628,502.5
-121.295,36.8688,502.5
-121.295,36.8748,518.9149780273438
-121.295,36.8808,502.5
-121.295,36.8868,502.5
-121.289,36.5868,710.0999755859375
-121.289,36.5928,710.1010131835938
-121.289,36.5988,710.1010131835938
-121.289,36.6048,710.1010131835938
-121.289,36.6108,710.1010131835938
-121.289,36.6168,710.1010131835938
-121.289,36.6228,710.1010131835938
-121.289,36.6288,710.1010131835938
-121.289,36.6348,710.1010131835938
-121.289,36.6408,710.1010131835938
-121.289,36.6468,710.1010131835938
-121.289,36.6528,710.1010131835938
-121.289,36.6588,710.1010131835938
-121.289,36.6648,710.1010131835938
-121.289,36.6708,710.1019897460938
-121.289,36.6768,378.8160095214844
-121.289,36.6828,499.343994140625
-121.289,36.6888,339.31500244140625
-121.289,36.6948,407.35400390625
-121.289,36.7008,351.83599853515625
-121.289,36.7068,362.7349853515625
-121.289,36.7128,351.87799072265625
-121.289,36.7188,351.88800048828125
-121.289,36.7248,461.19500732421875
-121.289,36.7308,385.7980041503906
-121.289,36.7368,447.385986328125
-121.289,36.7428,484.2239990234375
-121.289,36.7488,351.89898681640625
-121.289,36.7548,351.8999938964844
-121.289,36.7608,423.4590148925781
-121.289,36.7668,422.7170104980469
-121.289,36.7728,463.97198486328125
-121.289,36.7788,468.40399169921875
-121.289,36.7848,502.5
-121.289,36.7908,502.5
-121.289,36.7968,502.5
-121.289,36.8028,502.5
-121.289,36.8088,502.5
-121.289,36.8148,353.9129943847656
-121.289,36.8208,351.8999938964844
-121.289,36.8268,351.8999938964844
-121.289,36.8328,351.8999938964844
-121.289,36.8388,351.89898681640625
-121.289,36.8448,351.89898681640625
-121.289,36.8508,502.5
-121.289,36.8568,496.99798583984375
-121.289,36.8628,502.5
-121.289,36.8688,494.9750061035156
-121.289,36.8748,513.6290283203125
-121.289,36.8808,502.5
-121.289,36.8868,502.5
-121.283,36.5868,710.0999755859375
-121.283,36.5928,710.0999755859375
-121.283,36.5988,710.1010131835938
-121.283,36.6048,710.1010131835938
-121.283,36.6108,710.1010131835938
-121.283,36.6168,710.1010131835938
-121.283,36.6228,710.1010131835938
-121.283,36.6288,710.1010131835938
-121.283,36.6348,710.1010131835938
-121.283,36.6408,710.1010131835938
-121.283,36.6468,591.9730224609375
-121.283,36.6528,710.1010131835938
-121.283,36.6588,710.1010131835938
-121.283,36.6648,710.1010131835938
-121.283,36.6708,705.0759887695312
-121.283,36.6768,351.42999267578125
-121.283,36.6828,293.2179870605469
-121.283,36.6888,293.3080139160156
-121.283,36.6948,293.3840026855469
-121.283,36.7008,293.427001953125
-121.283,36.7068,309.9949951171875
-121.283,36.7128,318.4440002441406
-121.283,36.7188,367.125
-121.283,36.7248,352.95599365234375
-121.283,36.7308,439.4599914550781
-121.283,36.7368,448.6730041503906
-121.283,36.7428,479.35699462890625
-121.283,36.7488,412.9859924316406
-121.283,36.7548,357.08099365234375
-121.283,36.7608,450.60400390625
-121.283,36.7668,463.0450134277344
-121.283,36.7728,473.0090026855469
-121.283,36.7788,491.3160095214844
-121.283,36.7848,389.6610107421875
-121.283,36.7908,502.5
-121.283,36.7968,455.1659851074219
-121.283,36.8028,501.1130065917969
-121.283,36.8088,502.5
-121.283,36.8148,351.8999938964844
-121.283,36.8208,501.74700927734375
-121.283,36.8268,351.8999938964844
-121.283,36.8328,351.8999938964844
-121.283,36.8388,351.8999938964844
-121.283,36.8448,502.5
-121.283,36.8508,495.2560119628906
-121.283,36.8568,502.5
-121.283,36.8628,502.5
-121.283,36.8688,516.1259765625
-121.283,36.8748,504.19000244140625
-121.283,36.8808,502.5
-121.283,36.8868,501.0369873046875
-121.277,36.5868,710.0999755859375
-121.277,36.5928,710.0999755859375
-121.277,36.5988,710.1010131835938
-121.277,36.6048,710.1010131835938
-121.277,36.6108,710.1010131835938
-121.277,36.6168,710.1010131835938
-121.277,36.6228,710.1010131835938
-121.277,36.6288,710.1010131835938
-121.277,36.6348,710.1010131835938
-121.277,36.6408,655.218017578125
-121.277,36.6468,690.0659790039062
-121.277,36.6528,710.1010131835938
-121.277,36.6588,710.1010131835938
-121.277,36.6648,710.1010131835938
-121.277,36.6708,350.5249938964844
-121.277,36.6768,292.8819885253906
-121.277,36.6828,324.43499755859375
-121.277,36.6888,302.9419860839844
-121.277,36.6948,293.34100341796875
-121.277,36.7008,323.68701171875
-121.277,36.7068,427.4599914550781
-121.277,36.7128,382.343994140625
-121.277,36.7188,438.53900146484375
-121.277,36.7248,351.8900146484375
-121.277,36.7308,351.8949890136719
-121.277,36.7368,382.11199951171875
-121.277,36.7428,422.9339904785156
-121.277,36.7488,469.5350036621094
-121.277,36.7548,441.5849914550781
-121.277,36.7608,467.21099853515625
-121.277,36.7668,426.1860046386719
-121.277,36.7728,502.5
-121.277,36.7788,502.5
-121.277,36.7848,502.5
-121.277,36.7908,422.4440002441406
-121.277,36.7968,412.48699951171875
-121.277,36.8028,502.5
-121.277,36.8088,377.9209899902344
-121.277,36.8148,502.5
-121.277,36.8208,477.864013671875
-121.277,36.8268,351.8999938964844
-121.277,36.8328,351.8999938964844
-121.277,36.8388,502.5
-121.277,36.8448,502.5
-121.277,36.8508,502.5
-121.277,36.8568,502.5
-121.277,36.8628,504.77899169921875
-121.277,36.8688,512.1790161132812
-121.277,36.8748,518.9119873046875
-121.277,36.8808,468.6889953613281
-121.277,36.8868,511.34698486328125
-121.271,36.5868,710.0999755859375
-121.271,36.5928,710.0999755859375
-121.271,36.5988,710.0999755859375
-121.271,36.6048,710.1010131835938
-121.271,36.6108,710.1010131835938
-121.271,36.6168,710.1010131835938
-121.271,36.6228,710.1010131835938
-121.271,36.6288,710.1010131835938
-121.271,36.6348,710.1010131835938
-121.271,36.6408,710.1010131835938
-121.271,36.6468,710.1010131835938
-121.271,36.6528,710.1010131835938
-121.271,36.6588,710.1010131835938
-121.271,36.6648,337.4830017089844
-121.271,36.6708,292.1730041503906
-121.271,36.6768,330.76300048828125
-121.271,36.6828,440.0069885253906
-121.271,36.6888,348.3139953613281
-121.271,36.6948,351.6369934082031
-121.271,36.7008,480.5849914550781
-121.271,36.7068,482.1669921875
-121.271,36.7128,454.7099914550781
-121.271,36.7188,444.13800048828125
-121.271,36.7248,351.8900146484375
-121.271,36.7308,377.2539978027344
-121.271,36.7368,402.43798828125
-121.271,36.7428,455.6730041503906
-121.271,36.7488,467.9469909667969
-121.271,36.7548,442.7030029296875
-121.271,36.7608,416.00201416015625
-121.271,36.7668,502.5
-121.271,36.7728,502.5
-121.271,36.7788,502.5
-121.271,36.7848,502.5
-121.271,36.7908,502.5
-121.271,36.7968,502.5
-121.271,36.8028,358.2359924316406
-121.271,36.8088,502.5
-121.271,36.8148,502.5
-121.271,36.8208,502.5
-121.271,36.8268,502.5
-121.271,36.8328,500.2080078125
-121.271,36.8388,502.5
-121.271,36.8448,513.2379760742188
-121.271,36.8508,494.7720031738281
-121.271,36.8568,502.5
-121.271,36.8628,518.9099731445312
-121.271,36.8688,518.9099731445312
-121.271,36.8748,518.9110107421875
-121.271,36.8808,518.9119873046875
-121.271,36.8868,518.9130249023438
-121.265,36.5868,710.0999755859375
-121.265,36.5928,710.0999755859375
-121.265,36.5988,710.0999755859375
-121.265,36.6048,710.1010131835938
-121.265,36.6108,710.1010131835938
-121.265,36.6168,710.1010131835938
-121.265,36.6228,710.1010131835938
-121.265,36.6288,710.1010131835938
-121.265,36.6348,710.1010131835938
-121.265,36.6408,708.1389770507812
-121.265,36.6468,484.3949890136719
-121.265,36.6528,540.4910278320312
-121.265,36.6588,658.8610229492188
-121.265,36.6648,302.5929870605469
-121.265,36.6708,347.614013671875
-121.265,36.6768,434.74200439453125
-121.265,36.6828,350.8659973144531
-121.265,36.6888,351.3330078125
-121.265,36.6948,484.25799560546875
-121.265,36.7008,479.98699951171875
-121.265,36.7068,403.5459899902344
-121.265,36.7128,476.46600341796875
-121.265,36.7188,400.0849914550781
-121.265,36.7248,351.8900146484375
-121.265,36.7308,400.260009765625
-121.265,36.7368,433.27801513671875
-121.265,36.7428,416.9469909667969
-121.265,36.7488,424.7560119628906
-121.265,36.7548,468.4020080566406
-121.265,36.7608,471.4100036621094
-121.265,36.7668,502.5
-121.265,36.7728,502.5
-121.265,36.7788,502.5
-121.265,36.7848,502.5
-121.265,36.7908,436.6310119628906
-121.265,36.7968,487.4700012207031
-121.265,36.8028,502.5
-121.265,36.8088,502.5
-121.265,36.8148,459.7019958496094
-121.265,36.8208,502.5
-121.265,36.8268,502.5
-121.265,36.8328,502.5
-121.265,36.8388,502.5
-121.265,36.8448,502.5
-121.265,36.8508,502.5
-121.265,36.8568,517.7839965820312
-121.265,36.8628,518.9089965820312
-121.265,36.8688,518.9099731445312
-121.265,36.8748,518.9099731445312
-121.265,36.8808,518.9110107421875
-121.265,36.8868,518.9119873046875
-121.259,36.5868,710.0999755859375
-121.259,36.5928,710.0999755859375
-121.259,36.5988,710.0999755859375
-121.259,36.6048,710.0999755859375
-121.259,36.6108,710.1010131835938
-121.259,36.6168,710.1010131835938
-121.259,36.6228,710.1010131835938
-121.259,36.6288,710.1010131835938
-121.259,36.6348,710.1010131835938
-121.259,36.6408,544.3560180664062
-121.259,36.6468,468.4010009765625
-121.259,36.6528,507.2070007324219
-121.259,36.6588,347.7149963378906
-121.259,36.6648,354.09600830078125
-121.259,36.6708,450.2250061035156
-121.259,36.6768,349.60101318359375
-121.259,36.6828,350.59600830078125
-121.259,36.6888,464.802001953125
-121.259,36.6948,478.3420104980469
-121.259,36.7008,376.8840026855469
-121.259,36.7068,475.8450012207031
-121.259,36.7128,479.0570068359375
-121.259,36.7188,408.4179992675781
-121.259,36.7248,409.3349914550781
-121.259,36.7308,414.2070007324219
-121.259,36.7368,421.09698486328125
-121.259,36.7428,468.4020080566406
-121.259,36.7488,440.4110107421875
-121.259,36.7548,502.5
-121.259,36.7608,502.5
-121.259,36.7668,502.5
-121.259,36.7728,502.5
-121.259,36.7788,390.7439880371094
-121.259,36.7848,426.47900390625
-121.259,36.7908,366.7130126953125
-121.259,36.7968,391.82501220703125
-121.259,36.8028,407.8070068359375
-121.259,36.8088,404.54998779296875
-121.259,36.8148,497.02801513671875
-121.259,36.8208,502.5
-121.259,36.8268,502.5
-121.259,36.8328,502.5
-121.259,36.8388,505.1759948730469
-121.259,36.8448,502.5
-121.259,36.8508,502.5
-121.259,36.8568,502.6820068359375
-121.259,36.8628,518.9080200195312
-121.259,36.8688,518.9089965820312
-121.259,36.8748,518.9089965820312
-121.259,36.8808,518.9099731445312
-121.259,36.8868,518.9110107421875
-121.253,36.5868,710.0999755859375
-121.253,36.5928,710.0999755859375
-121.253,36.5988,710.0999755859375
-121.253,36.6048,710.0999755859375
-121.253,36.6108,710.0999755859375
-121.253,36.6168,710.1010131835938
-121.253,36.6228,710.1010131835938
-121.253,36.6288,710.1010131835938
-121.253,36.6348,710.1010131835938
-121.253,36.6408,468.3999938964844
-121.253,36.6468,468.4010009765625
-121.253,36.6528,474.02301025390625
-121.253,36.6588,345.79998779296875
-121.253,36.6648,343.8810119628906
-121.253,36.6708,349.49798583984375
-121.253,36.6768,349.14898681640625
-121.253,36.6828,488.10198974609375
-121.253,36.6888,457.093994140625
-121.253,36.6948,444.2149963378906
-121.253,36.7008,476.9010009765625
-121.253,36.7068,481.3680114746094
-121.253,36.7128,407.2950134277344
-121.253,36.7188,409.52099609375
-121.253,36.7248,416.2349853515625
-121.253,36.7308,424.8420104980469
-121.253,36.7368,457.7460021972656
-121.253,36.7428,468.4020080566406
-121.253,36.7488,500.66900634765625
-121.253,36.7548,502.5
-121.253,36.7608,502.5
-121.253,36.7668,502.5
-121.253,36.7728,502.5
-121.253,36.7788,502.5
-121.253,36.7848,375.8089904785156
-121.253,36.7908,393.6730041503906
-121.253,36.7968,399.8559875488281
-121.253,36.8028,402.11700439453125
-121.253,36.8088,470.57000732421875
-121.253,36.8148,502.5
-121.253,36.8208,502.5
-121.253,36.8268,502.5
-121.253,36.8328,502.5
-121.253,36.8388,502.5
-121.253,36.8448,505.7449951171875
-121.253,36.8508,502.5
-121.253,36.8568,502.5
-121.253,36.8628,518.9080200195312
-121.253,36.8688,518.9080200195312
-121.253,36.8748,518.9089965820312
-121.253,36.8808,518.9089965820312
-121.253,36.8868,518.9099731445312
-121.247,36.5868,710.0999755859375
-121.247,36.5928,710.0999755859375
-121.247,36.5988,710.0999755859375
-121.247,36.6048,710.0999755859375
-121.247,36.6108,710.0999755859375
-121.247,36.6168,710.0999755859375
-121.247,36.6228,710.1010131835938
-121.247,36.6288,710.1010131835938
-121.247,36.6348,550.708984375
-121.247,36.6408,468.3999938964844
-121.247,36.6468,350.06500244140625
-121.247,36.6528,348.4469909667969
-121.247,36.6588,345.2449951171875
-121.247,36.6648,385.1000061035156
-121.247,36.6708,347.5480041503906
-121.247,36.6768,494.6109924316406
-121.247,36.6828,489.614013671875
-121.247,36.6888,478.239990234375
-121.247,36.6948,482.0849914550781
-121.247,36.7008,451.718994140625
-121.247,36.7068,394.0509948730469
-121.247,36.7128,355.0220031738281
-121.247,36.7188,418.843994140625
-121.247,36.7248,425.135986328125
-121.247,36.7308,468.4010009765625
-121.247,36.7368,468.4020080566406
-121.247,36.7428,502.5
-121.247,36.7488,502.5
-121.247,36.7548,502.5
-121.247,36.7608,502.5
-121.247,36.7668,502.5
-121.247,36.7728,502.5
-121.247,36.7788,411.17401123046875
-121.247,36.7848,398.1700134277344
-121.247,36.7908,399.4960021972656
-121.247,36.7968,411.2149963378906
-121.247,36.8028,420.7959899902344
-121.247,36.8088,489.43798828125
-121.247,36.8148,502.5
-121.247,36.8208,502.5
-121.247,36.8268,502.5
-121.247,36.8328,505.4419860839844
-121.247,36.8388,509.1319885253906
-121.247,36.8448,476.33599853515625
-121.247,36.8508,502.5
-121.247,36.8568,515.4600219726562
-121.247,36.8628,518.906982421875
-121.247,36.8688,518.9080200195312
-121.247,36.8748,518.9080200195312
-121.247,36.8808,518.9089965820312
-121.247,36.8868,510.3550109863281
-121.241,36.5868,710.0999755859375
-121.241,36.5928,710.0999755859375
-121.241,36.5988,710.0999755859375
-121.241,36.6048,458.1130065917969
-121.241,36.6108,389.3909912109375
-121.241,36.6168,710.0999755859375
-121.241,36.6228,518.9000244140625
-121.241,36.6288,627.9869995117188
-121.241,36.6348,366.32598876953125
-121.241,36.6408,435.3269958496094
-121.241,36.6468,419.6679992675781
-121.241,36.6528,349.0840148925781
-121.241,36.6588,396.1409912109375
-121.241,36.6648,467.9630126953125
-121.241,36.6708,468.46099853515625
-121.241,36.6768,498.5929870605469
-121.241,36.6828,492.24798583984375
-121.241,36.6888,483.7749938964844
-121.241,36.6948,489.6470031738281
-121.241,36.7008,463.7229919433594
-121.241,36.7068,351.8789978027344
-121.241,36.7128,398.7139892578125
-121.241,36.7188,423.7510070800781
-121.241,36.7248,461.2699890136719
-121.241,36.7308,485.6210021972656
-121.241,36.7368,480.8529968261719
-121.241,36.7428,502.5
-121.241,36.7488,502.5
-121.241,36.7548,502.5
-121.241,36.7608,472.7550048828125
-121.241,36.7668,502.5
-121.241,36.7728,472.69500732421875
-121.241,36.7788,405.4750061035156
-121.241,36.7848,401.13800048828125
-121.241,36.7908,410.35198974609375
-121.241,36.7968,425.3999938964844
-121.241,36.8028,490.1709899902344
-121.241,36.8088,499.9800109863281
-121.241,36.8148,495.0429992675781
-121.241,36.8208,517.1099853515625
-121.241,36.8268,502.5
-121.241,36.8328,502.5
-121.241,36.8388,506.2550048828125
-121.241,36.8448,386.0
-121.241,36.8508,502.5
-121.241,36.8568,518.906005859375
-121.241,36.8628,518.906982421875
-121.241,36.8688,518.906982421875
-121.241,36.8748,518.906982421875
-121.241,36.8808,518.9080200195312
-121.241,36.8868,426.0669860839844
-121.235,36.5868,710.0999755859375
-121.235,36.5928,710.0999755859375
-121.235,36.5988,460.8169860839844
-121.235,36.6048,468.3999938964844
-121.235,36.6108,468.3999938964844
-121.235,36.6168,470.95001220703125
-121.235,36.6228,468.3999938964844
-121.235,36.6288,351.7229919433594
-121.235,36.6348,406.91900634765625
-121.235,36.6408,351.5849914550781
-121.235,36.6468,390.1239929199219
-121.235,36.6528,432.3580017089844
-121.235,36.6588,468.3999938964844
-121.235,36.6648,442.9289855957031
-121.235,36.6708,502.1610107421875
-121.235,36.6768,497.19000244140625
-121.235,36.6828,495.3110046386719
-121.235,36.6888,494.3760070800781
-121.235,36.6948,358.07598876953125
-121.235,36.7008,366.40301513671875
-121.235,36.7068,402.58599853515625
-121.235,36.7128,422.5840148925781
-121.235,36.7188,472.2449951171875
-121.235,36.7248,493.4490051269531
-121.235,36.7308,500.47100830078125
-121.235,36.7368,502.5
-121.235,36.7428,502.5
-121.235,36.7488,502.5
-121.235,36.7548,447.3179931640625
-121.235,36.7608,502.5
-121.235,36.7668,502.5
-121.235,36.7728,422.59600830078125
-121.235,36.7788,403.3739929199219
-121.235,36.7848,408.1340026855469
-121.235,36.7908,419.6570129394531
-121.235,36.7968,470.135009765625
-121.235,36.8028,502.5
-121.235,36.8088,487.36199951171875
-121.235,36.8148,489.77398681640625
-121.235,36.8208,502.5
-121.235,36.8268,516.0070190429688
-121.235,36.8328,502.5
-121.235,36.8388,351.8999938964844
-121.235,36.8448,502.5
-121.235,36.8508,502.5
-121.235,36.8568,518.906005859375
-121.235,36.8628,518.906005859375
-121.235,36.8688,518.906005859375
-121.235,36.8748,518.906982421875
-121.235,36.8808,518.906982421875
-121.235,36.8868,518.9080200195312
-121.229,36.5868,710.0999755859375
-121.229,36.5928,546.9710083007812
-121.229,36.5988,468.3999938964844
-121.229,36.6048,468.3999938964844
-121.229,36.6108,468.3999938964844
-121.229,36.6168,468.3999938964844
-121.229,36.6228,467.14898681640625
-121.229,36.6288,413.489990234375
-121.229,36.6348,383.85198974609375
-121.229,36.6408,378.90899658203125
-121.229,36.6468,458.3139953613281
-121.229,36.6528,468.3999938964844
-121.229,36.6588,459.10400390625
-121.229,36.6648,498.0580139160156
-121.229,36.6708,504.4949951171875
-121.229,36.6768,488.968994140625
-121.229,36.6828,494.31298828125
-121.229,36.6888,500.3609924316406
-121.229,36.6948,411.1310119628906
-121.229,36.7008,410.82501220703125
-121.229,36.7068,415.4389953613281
-121.229,36.7128,474.5880126953125
-121.229,36.7188,489.4440002441406
-121.229,36.7248,497.8389892578125
-121.229,36.7308,502.5
-121.229,36.7368,502.5
-121.229,36.7428,502.5
-121.229,36.7488,502.5
-121.229,36.7548,502.5
-121.229,36.7608,502.5
-121.229,36.7668,424.08099365234375
-121.229,36.7728,415.6400146484375
-121.229,36.7788,412.781005859375
-121.229,36.7848,419.85198974609375
-121.229,36.7908,445.44500732421875
-121.229,36.7968,469.5379943847656
-121.229,36.8028,481.5469970703125
-121.229,36.8088,476.2349853515625
-121.229,36.8148,502.4070129394531
-121.229,36.8208,502.8269958496094
-121.229,36.8268,518.9039916992188
-121.229,36.8328,518.9039916992188
-121.229,36.8388,351.8999938964844
-121.229,36.8448,357.3399963378906
-121.229,36.8508,514.343994140625
-121.229,36.8568,518.905029296875
-121.229,36.8628,518.906005859375
-121.229,36.8688,518.906005859375
-121.229,36.8748,518.906005859375
-121.229,36.8808,518.906982421875
-121.229,36.8868,518.906982421875
-121.223,36.5868,518.9000244140625
-121.223,36.5928,518.9000244140625
-121.223,36.5988,422.9150085449219
-121.223,36.6048,468.3999938964844
-121.223,36.6108,451.4679870605469
-121.223,36.6168,351.88299560546875
-121.223,36.6228,406.30999755859375
-121.223,36.6288,376.2539978027344
-121.223,36.6348,355.46099853515625
-121.223,36.6408,383.8489990234375
-121.223,36.6468,468.3999938964844
-121.223,36.6528,468.3999938964844
-121.223,36.6588,492.9049987792969
-121.223,36.6648,493.5360107421875
-121.223,36.6708,488.0220031738281
-121.223,36.6768,495.2460021972656
-121.223,36.6828,499.489990234375
-121.223,36.6888,417.3349914550781
-121.223,36.6948,472.2969970703125
-121.223,36.7008,402.49700927734375
-121.223,36.7068,479.1629943847656
-121.223,36.7128,487.6180114746094
-121.223,36.7188,492.82598876953125
-121.223,36.7248,501.6189880371094
-121.223,36.7308,502.5
-121.223,36.7368,502.5
-121.223,36.7428,502.5
-121.223,36.7488,502.5
-121.223,36.7548,502.5
-121.223,36.7608,497.6080017089844
-121.223,36.7668,478.0710144042969
-121.223,36.7728,415.4200134277344
-121.223,36.7788,476.6189880371094
-121.223,36.7848,502.5
-121.223,36.7908,502.5
-121.223,36.7968,502.5
-121.223,36.8028,511.87200927734375
-121.223,36.8088,504.90899658203125
-121.223,36.8148,502.5
-121.223,36.8208,515.1859741210938
-121.223,36.8268,518.9039916992188
-121.223,36.8328,518.9039916992188
-121.223,36.8388,351.8999938964844
-121.223,36.8448,351.8999938964844
-121.223,36.8508,518.905029296875
-121.223,36.8568,518.905029296875
-121.223,36.8628,518.905029296875
-121.223,36.8688,518.905029296875
-121.223,36.8748,518.906005859375
-121.223,36.8808,518.906005859375
-121.223,36.8868,518.906005859375
-121.217,36.5868,518.9000244140625
-121.217,36.5928,424.24700927734375
-121.217,36.5988,445.2539978027344
-121.217,36.6048,468.3999938964844
-121.217,36.6108,440.1419982910156
-121.217,36.6168,394.8739929199219
-121.217,36.6228,469.7170104980469
-121.217,36.6288,429.4519958496094
-121.217,36.6348,430.2770080566406
-121.217,36.6408,467.4630126953125
-121.217,36.6468,468.3999938964844
-121.217,36.6528,436.4049987792969
-121.217,36.6588,449.0740051269531
-121.217,36.6648,486.90399169921875
-121.217,36.6708,487.2869873046875
-121.217,36.6768,503.39898681640625
-121.217,36.6828,448.8739929199219
-121.217,36.6888,353.26300048828125
-121.217,36.6948,456.0589904785156
-121.217,36.7008,449.35101318359375
-121.217,36.7068,480.2669982910156
-121.217,36.7128,489.0159912109375
